zipcode,country,state,state_full,county,latitude-zip,longitude-zip,nearest-airport,latitude-air,longitude-air,distance
98843,US,WA,Washington,Douglas,47.6969,-120.1721,KEAT,47.3988990784,-120.20700073200001,33.23956159986361
98844,US,WA,Washington,Okanogan,48.9397,-119.4032,KEAT,47.3988990784,-120.20700073200001,181.39995434236863
98845,US,WA,Washington,Douglas,47.419,-119.9145,KEAT,47.3988990784,-120.20700073200001,22.124555519178838
98846,US,WA,Washington,Okanogan,48.034,-119.9785,KEAT,47.3988990784,-120.20700073200001,72.65944769333153
98847,US,WA,Washington,Chelan,47.5458,-120.5961,KEAT,47.3988990784,-120.20700073200001,33.497895490280364
98848,US,WA,Washington,Grant,47.1976,-119.8459,KEAT,47.3988990784,-120.20700073200001,35.24950278466958
98849,US,WA,Washington,Okanogan,48.4876,-119.5803,KEAT,47.3988990784,-120.20700073200001,129.7450275799209
98850,US,WA,Washington,Douglas,47.3706,-120.1378,KEAT,47.3988990784,-120.20700073200001,6.086459823942459
98851,US,WA,Washington,Grant,47.383,-119.486,KMWH,47.20769882,-119.3199997,23.16640255336543
98852,US,WA,Washington,Chelan,48.3093,-120.6565,KEAT,47.3988990784,-120.20700073200001,106.64267743217736
98853,US,WA,Washington,Grant,47.4043,-119.313,KMWH,47.20769882,-119.3199997,21.867423618517027
98855,US,WA,Washington,Okanogan,48.7194,-119.3943,KEAT,47.3988990784,-120.20700073200001,158.7675859338084
98856,US,WA,Washington,Okanogan,48.3632,-120.135,KEAT,47.3988990784,-120.20700073200001,107.3597137440942
98857,US,WA,Washington,Grant,46.977,-119.0539,KMWH,47.20769882,-119.3199997,32.616849143633665
98858,US,WA,Washington,Douglas,47.6295,-119.9887,KEAT,47.3988990784,-120.20700073200001,30.434878876153828
98859,US,WA,Washington,Okanogan,48.8224,-118.9469,KSKA,47.615101,-117.655998,164.82440973063714
98860,US,WA,Washington,Grant,47.4739,-119.1847,KMWH,47.20769882,-119.3199997,31.306644415292197
98862,US,WA,Washington,Okanogan,48.4756,-120.1805,KEAT,47.3988990784,-120.20700073200001,119.7399528362328
98901,US,WA,Washington,Yakima,46.6021,-120.5059,KYKM,46.56819916,-120.5439987,4.763096944512652
98902,US,WA,Washington,Yakima,46.5934,-120.5311,KYKM,46.56819916,-120.5439987,2.9705543865893267
98903,US,WA,Washington,Yakima,46.5445,-120.7444,KYKM,46.56819916,-120.5439987,15.54806267181052
98904,US,WA,Washington,Yakima,46.5645,-120.6947,KYKM,46.56819916,-120.5439987,11.528164033769512
98907,US,WA,Washington,Yakima,46.6288,-120.574,KYKM,46.56819916,-120.5439987,7.1176934032984995
98908,US,WA,Washington,Yakima,46.6165,-120.7094,KYKM,46.56819916,-120.5439987,13.732386356968538
98909,US,WA,Washington,Yakima,46.6021,-120.5059,KYKM,46.56819916,-120.5439987,4.763096944512652
98920,US,WA,Washington,Yakima,46.4043,-120.607,KYKM,46.56819916,-120.5439987,18.852245475032987
98921,US,WA,Washington,Yakima,46.4287,-120.3134,KYKM,46.56819916,-120.5439987,23.49813718489968
98922,US,WA,Washington,Kittitas,47.2063,-120.9685,KEAT,47.3988990784,-120.20700073200001,61.28369652880339
98923,US,WA,Washington,Yakima,46.6661,-120.7149,KYKM,46.56819916,-120.5439987,16.996557102192725
98925,US,WA,Washington,Kittitas,47.233,-121.1772,KEAT,47.3988990784,-120.20700073200001,75.42857622192426
98926,US,WA,Washington,Kittitas,46.9996,-120.5163,KYKM,46.56819916,-120.5439987,48.01592310589451
98930,US,WA,Washington,Yakima,46.2538,-119.9157,KYKM,46.56819916,-120.5439987,59.51845947229972
98932,US,WA,Washington,Yakima,46.348,-120.1818,KYKM,46.56819916,-120.5439987,37.003704735005066
98933,US,WA,Washington,Yakima,46.4104,-120.5736,KYKM,46.56819916,-120.5439987,17.69220178878937
98934,US,WA,Washington,Kittitas,46.9806,-120.4163,KYKM,46.56819916,-120.5439987,46.876686682553995
